instant,date_day,season,year,month,holiday,weekday,workingday,weathersit,temp_day,atemp,humidity_day,windspeed_day,casual_day,registered_day,total_rentals_day,casual_ratio,registered_ratio,total_rentals_agg,casual_agg,registered_agg,temp_agg,humidity_agg,windspeed_agg,hour
476,2012-04-20,summer,2012,April,No Holiday,Friday,Working Day,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,0.18381344307270234,0.8161865569272977,7290,1340,5950,0.5266666666666667,0.6945833333333334,0.14987083333333334,0
477,2012-04-21,summer,2012,April,No Holiday,Saturday,Non-Working Day,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,0.3836050724637681,0.6163949275362319,6624,2541,4083,0.57,0.6829166666666667,0.2835875,0
478,2012-04-22,summer,2012,April,No Holiday,Sunday,Non-Working Day,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,0.11684518013631938,0.8831548198636806,1027,120,907,0.39666666666666667,0.8354166666666667,0.34454583333333333,0
479,2012-04-23,summer,2012,April,No Holiday,Monday,Working Day,2,0.321667,0.301125,0.766667,0.303496,195,3019,3214,0.06067205973864343,0.9393279402613566,3214,195,3019,0.32166666666666666,0.7666666666666666,0.30349583333333335,0
480,2012-04-24,summer,2012,April,No Holiday,Tuesday,Working Day,1,0.413333,0.405283,0.454167,0.249383,518,5115,5633,0.09195810402982425,0.9080418959701757,5633,518,5115,0.41333333333333333,0.45416666666666666,0.24938333333333332,0
481,2012-04-25,summer,2012,April,No Holiday,Wednesday,Working Day,1,0.476667,0.470317,0.427917,0.118792,655,5541,6196,0.10571336346029697,0.8942866365397031,6196,655,5541,0.4766666666666666,0.42791666666666667,0.11879166666666667,0
482,2012-04-26,summer,2012,April,No Holiday,Thursday,Working Day,2,0.498333,0.483583,0.756667,0.176625,475,4551,5026,0.09450855551134103,0.9054914444886589,5026,475,4551,0.49833333333333335,0.7566666666666667,0.176625,0
483,2012-04-27,summer,2012,April,No Holiday,Friday,Working Day,1,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,0.16268249639018129,0.8373175036098187,6233,1014,5219,0.4575,0.4008333333333333,0.3476333333333333,0
484,2012-04-28,summer,2012,April,No Holiday,Saturday,Non-Working Day,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,0.26540284360189575,0.7345971563981043,4220,1120,3100,0.3766666666666667,0.4895833333333333,0.129975,0
485,2012-04-29,summer,2012,April,No Holiday,Sunday,Non-Working Day,1,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,0.3535850253807107,0.6464149746192893,6304,2229,4075,0.4583333333333333,0.5870833333333333,0.11690833333333334,0
486,2012-04-30,summer,2012,April,No Holiday,Monday,Working Day,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,0.11934673366834171,0.8806532663316583,5572,665,4907,0.46416666666666667,0.57,0.1716375,0
487,2012-05-01,summer,2012,May,No Holiday,Tuesday,Working Day,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,0.11376306620209059,0.8862369337979094,5740,653,5087,0.6133333333333334,0.6595833333333333,0.15609583333333332,0
488,2012-05-02,summer,2012,May,No Holiday,Wednesday,Working Day,1,0.564167,0.537896,0.797083,0.138058,667,5502,6169,0.10812125141838223,0.8918787485816178,6169,667,5502,0.5641666666666667,0.7970833333333333,0.1380583333333333,0
489,2012-05-03,summer,2012,May,No Holiday,Thursday,Working Day,2,0.56,0.537242,0.768333,0.133696,764,5657,6421,0.11898458184083475,0.8810154181591653,6421,764,5657,0.5599999999999999,0.7683333333333334,0.13369583333333332,0
490,2012-05-04,summer,2012,May,No Holiday,Friday,Working Day,1,0.6275,0.590917,0.735417,0.162938,1069,5227,6296,0.16979034307496824,0.8302096569250318,6296,1069,5227,0.6275000000000001,0.7354166666666666,0.1629375,0
491,2012-05-05,summer,2012,May,No Holiday,Saturday,Non-Working Day,2,0.621667,0.584608,0.756667,0.152992,2496,4387,6883,0.3626325730059567,0.6373674269940433,6883,2496,4387,0.6216666666666667,0.7566666666666667,0.15299166666666666,0
492,2012-05-06,summer,2012,May,No Holiday,Sunday,Non-Working Day,2,0.5625,0.546737,0.74,0.149879,2135,4224,6359,0.33574461393300836,0.6642553860669916,6359,2135,4224,0.5625,0.7399999999999999,0.14987916666666667,0
493,2012-05-07,summer,2012,May,No Holiday,Monday,Working Day,2,0.5375,0.527142,0.664167,0.230721,1008,5265,6273,0.1606886657101865,0.8393113342898135,6273,1008,5265,0.5375,0.6641666666666667,0.23072083333333335,0
494,2012-05-08,summer,2012,May,No Holiday,Tuesday,Working Day,2,0.581667,0.557471,0.685833,0.296029,738,4990,5728,0.12884078212290503,0.8711592178770949,5728,738,4990,0.5816666666666667,0.6858333333333334,0.2960291666666667,0
495,2012-05-09,summer,2012,May,No Holiday,Wednesday,Working Day,2,0.575,0.553025,0.744167,0.216412,620,4097,4717,0.13143947424210303,0.868560525757897,4717,620,4097,0.5750000000000001,0.7441666666666666,0.2164125,0
496,2012-05-10,summer,2012,May,No Holiday,Thursday,Working Day,1,0.505833,0.491783,0.552083,0.314063,1026,5546,6572,0.15611685940353012,0.8438831405964698,6572,1026,5546,0.5058333333333334,0.5520833333333334,0.31406249999999997,0
497,2012-05-11,summer,2012,May,No Holiday,Friday,Working Day,1,0.533333,0.520833,0.360417,0.236937,1319,5711,7030,0.18762446657183499,0.812375533428165,7030,1319,5711,0.5333333333333333,0.36041666666666666,0.2369375,0
498,2012-05-12,summer,2012,May,No Holiday,Saturday,Non-Working Day,1,0.564167,0.544817,0.480417,0.123133,2622,4807,7429,0.35294117647058826,0.6470588235294118,7429,2622,4807,0.5641666666666667,0.48041666666666666,0.12313333333333333,0
499,2012-05-13,summer,2012,May,No Holiday,Sunday,Non-Working Day,1,0.6125,0.585238,0.57625,0.225117,2172,3946,6118,0.35501797973193855,0.6449820202680615,6118,2172,3946,0.6125,0.57625,0.22511666666666666,0
500,2012-05-14,summer,2012,May,No Holiday,Monday,Working Day,2,0.573333,0.5499,0.789583,0.212692,342,2501,2843,0.12029546253957088,0.8797045374604291,2843,342,2501,0.5733333333333334,0.7895833333333333,0.21269166666666664,0
501,2012-05-15,summer,2012,May,No Holiday,Tuesday,Working Day,2,0.611667,0.576404,0.794583,0.147392,625,4490,5115,0.12218963831867058,0.8778103616813294,5115,625,4490,0.6116666666666667,0.7945833333333333,0.14739166666666667,0
502,2012-05-16,summer,2012,May,No Holiday,Wednesday,Working Day,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,0.13348599137931033,0.8665140086206896,7424,991,6433,0.6366666666666666,0.6979166666666666,0.12251250000000001,0
503,2012-05-17,summer,2012,May,No Holiday,Thursday,Working Day,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,0.16820151679306608,0.831798483206934,7384,1242,6142,0.5933333333333334,0.52,0.229475,0
504,2012-05-18,summer,2012,May,No Holiday,Friday,Working Day,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,0.19910983112972902,0.800890168870271,7639,1521,6118,0.5641666666666667,0.5233333333333333,0.13681666666666667,0
505,2012-05-19,summer,2012,May,No Holiday,Saturday,Non-Working Day,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,0.41114058355437666,0.5888594164456233,8294,3410,4884,0.6,0.45625,0.08397500000000001,0
506,2012-05-20,summer,2012,May,No Holiday,Sunday,Non-Working Day,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,0.37929583391780053,0.6207041660821995,7129,2704,4425,0.6208333333333333,0.5304166666666666,0.2543666666666667,0
507,2012-05-21,summer,2012,May,No Holiday,Monday,Working Day,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,0.1445285615966965,0.8554714384033035,4359,630,3729,0.5983333333333333,0.8112499999999999,0.23320416666666666,0
508,2012-05-22,summer,2012,May,No Holiday,Tuesday,Working Day,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,0.13485921290959987,0.8651407870904001,6073,819,5254,0.615,0.7658333333333333,0.11816666666666666,0
509,2012-05-23,summer,2012,May,No Holiday,Wednesday,Working Day,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,0.14562737642585552,0.8543726235741445,5260,766,4494,0.6216666666666667,0.7745833333333333,0.102,0
510,2012-05-24,summer,2012,May,No Holiday,Thursday,Working Day,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,0.15642540620384046,0.8435745937961595,6770,1059,5711,0.6549999999999999,0.7166666666666667,0.17289583333333333,0
511,2012-05-25,summer,2012,May,No Holiday,Friday,Working Day,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,0.21042471042471042,0.7895752895752896,6734,1417,5317,0.68,0.7470833333333333,0.14054999999999998,0
512,2012-05-26,summer,2012,May,No Holiday,Saturday,Non-Working Day,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,0.43681150550795594,0.5631884944920441,6536,2855,3681,0.6925,0.7325,0.19899166666666668,0
513,2012-05-27,summer,2012,May,No Holiday,Sunday,Non-Working Day,1,0.69,0.641425,0.697083,0.215171,3283,3308,6591,0.4981034744348354,0.5018965255651646,6591,3283,3308,0.69,0.6970833333333334,0.21517083333333334,0
514,2012-05-28,summer,2012,May,Holiday,Monday,Non-Working Day,1,0.7125,0.6793,0.67625,0.196521,2557,3486,6043,0.4231342048651332,0.5768657951348668,6043,2557,3486,0.7125,0.67625,0.19652083333333334,0
515,2012-05-29,summer,2012,May,No Holiday,Tuesday,Working Day,1,0.7225,0.672992,0.684583,0.2954,880,4863,5743,0.1532300191537524,0.8467699808462477,5743,880,4863,0.7225,0.6845833333333333,0.2954,0
516,2012-05-30,summer,2012,May,No Holiday,Wednesday,Working Day,2,0.656667,0.611129,0.67,0.134329,745,6110,6855,0.10867979576951131,0.8913202042304887,6855,745,6110,0.6566666666666666,0.6699999999999999,0.13432916666666667,0
517,2012-05-31,summer,2012,May,No Holiday,Thursday,Working Day,1,0.68,0.631329,0.492917,0.195279,1100,6238,7338,0.14990460615971654,0.8500953938402834,7338,1100,6238,0.68,0.49291666666666667,0.19527916666666667,0
518,2012-06-01,summer,2012,June,No Holiday,Friday,Working Day,2,0.654167,0.607962,0.755417,0.237563,533,3594,4127,0.12914950327114127,0.8708504967288587,4127,533,3594,0.6541666666666667,0.7554166666666666,0.2375625,0
519,2012-06-02,summer,2012,June,No Holiday,Saturday,Non-Working Day,1,0.583333,0.566288,0.549167,0.186562,2795,5325,8120,0.34421182266009853,0.6557881773399015,8120,2795,5325,0.5833333333333334,0.5491666666666667,0.1865625,0
520,2012-06-03,summer,2012,June,No Holiday,Sunday,Non-Working Day,1,0.6025,0.575133,0.493333,0.184087,2494,5147,7641,0.32639706844653843,0.6736029315534616,7641,2494,5147,0.6025,0.49333333333333335,0.1840875,0
521,2012-06-04,summer,2012,June,No Holiday,Monday,Working Day,1,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,0.15304372677907974,0.8469562732209203,6998,1071,5927,0.5975,0.4870833333333333,0.2848333333333333,0
522,2012-06-05,summer,2012,June,No Holiday,Tuesday,Working Day,2,0.540833,0.525892,0.613333,0.209575,968,6033,7001,0.1382659620054278,0.8617340379945722,7001,968,6033,0.5408333333333334,0.6133333333333334,0.20957499999999998,0
523,2012-06-06,summer,2012,June,No Holiday,Wednesday,Working Day,1,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,0.14557051736357193,0.854429482636428,7055,1027,6028,0.5541666666666667,0.61125,0.077125,0
524,2012-06-07,summer,2012,June,No Holiday,Thursday,Working Day,1,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,0.13851080864691753,0.8614891913530824,7494,1038,6456,0.6024999999999999,0.5670833333333333,0.15735000000000002,0
525,2012-06-08,summer,2012,June,No Holiday,Friday,Working Day,1,0.649167,0.597862,0.467917,0.175383,1488,6248,7736,0.1923474663908997,0.8076525336091003,7736,1488,6248,0.6491666666666667,0.4679166666666667,0.17538333333333334,0
526,2012-06-09,summer,2012,June,No Holiday,Saturday,Non-Working Day,1,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,0.3611629767938117,0.6388370232061883,7498,2708,4790,0.7108333333333333,0.4370833333333333,0.14428749999999999,0
527,2012-06-10,summer,2012,June,No Holiday,Sunday,Non-Working Day,1,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,0.3370718399515005,0.6629281600484995,6598,2224,4374,0.7266666666666667,0.5383333333333333,0.13372083333333332,0
528,2012-06-11,summer,2012,June,No Holiday,Monday,Working Day,2,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,0.1526110444177671,0.8473889555822329,6664,1017,5647,0.7208333333333333,0.5879166666666666,0.2077125,0
529,2012-06-12,summer,2012,June,No Holiday,Tuesday,Working Day,2,0.653333,0.597875,0.833333,0.214546,477,4495,4972,0.09593724859211585,0.9040627514078842,4972,477,4495,0.6533333333333333,0.8333333333333334,0.21454583333333332,0
530,2012-06-13,summer,2012,June,No Holiday,Wednesday,Working Day,1,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,0.158064950815254,0.841935049184746,7421,1173,6248,0.6558333333333334,0.5820833333333333,0.34327916666666664,0
531,2012-06-14,summer,2012,June,No Holiday,Thursday,Working Day,1,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,0.16026076327583866,0.8397392367241614,7363,1180,6183,0.6483333333333333,0.5695833333333333,0.2537333333333333,0
532,2012-06-15,summer,2012,June,No Holiday,Friday,Working Day,1,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,0.20391389432485324,0.7960861056751468,7665,1563,6102,0.6391666666666667,0.5895833333333333,0.17661666666666667,0
533,2012-06-16,summer,2012,June,No Holiday,Saturday,Non-Working Day,1,0.631667,0.594708,0.504167,0.166667,2963,4739,7702,0.3847052713580888,0.6152947286419111,7702,2963,4739,0.6316666666666667,0.5041666666666667,0.16666666666666666,0
534,2012-06-17,summer,2012,June,No Holiday,Sunday,Non-Working Day,1,0.5925,0.571975,0.59875,0.144904,2634,4344,6978,0.37747205503009457,0.6225279449699054,6978,2634,4344,0.5925,0.59875,0.14490416666666667,0
535,2012-06-18,summer,2012,June,No Holiday,Monday,Working Day,2,0.568333,0.544842,0.777917,0.174746,653,4446,5099,0.12806432633849774,0.8719356736615023,5099,653,4446,0.5683333333333334,0.7779166666666666,0.17474583333333335,0
536,2012-06-19,summer,2012,June,No Holiday,Tuesday,Working Day,1,0.688333,0.654692,0.69,0.148017,968,5857,6825,0.14183150183150184,0.8581684981684982,6825,968,5857,0.6883333333333334,0.69,0.14801666666666666,0
537,2012-06-20,summer,2012,June,No Holiday,Wednesday,Working Day,1,0.7825,0.720975,0.592083,0.113812,872,5339,6211,0.1403960714860731,0.8596039285139269,6211,872,5339,0.7825000000000001,0.5920833333333334,0.1138125,0
538,2012-06-21,fall,2012,June,No Holiday,Thursday,Working Day,1,0.805833,0.752542,0.567917,0.118787,778,5127,5905,0.1317527519051651,0.8682472480948349,5905,778,5127,0.8058333333333333,0.5679166666666666,0.1187875,0
539,2012-06-22,fall,2012,June,No Holiday,Friday,Working Day,1,0.7775,0.724121,0.57375,0.182842,964,4859,5823,0.1655504035720419,0.8344495964279581,5823,964,4859,0.7775,0.57375,0.18284166666666668,0
540,2012-06-23,fall,2012,June,No Holiday,Saturday,Non-Working Day,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,0.3562617323679271,0.643738267632073,7458,2657,4801,0.7316666666666666,0.5345833333333333,0.17972083333333333,0
541,2012-06-24,fall,2012,June,No Holiday,Sunday,Non-Working Day,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,0.3701930053693223,0.6298069946306777,6891,2551,4340,0.7433333333333333,0.4791666666666667,0.145525,0
542,2012-06-25,fall,2012,June,No Holiday,Monday,Working Day,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,0.1680188818409795,0.8319811181590205,6779,1139,5640,0.7158333333333333,0.5041666666666667,0.30038333333333334,0
543,2012-06-26,fall,2012,June,No Holiday,Tuesday,Working Day,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,0.1447191615157216,0.8552808384842784,7442,1077,6365,0.6308333333333334,0.37333333333333335,0.3476416666666667,0
544,2012-06-27,fall,2012,June,No Holiday,Wednesday,Working Day,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,0.14683026584867076,0.8531697341513292,7335,1077,6258,0.6974999999999999,0.36000000000000004,0.27177500000000004,0
545,2012-06-28,fall,2012,June,No Holiday,Thursday,Working Day,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,0.13388573920627997,0.86611426079372,6879,921,5958,0.7491666666666666,0.42250000000000004,0.17165,0
546,2012-06-29,fall,2012,June,No Holiday,Friday,Working Day,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,0.15174812374153396,0.8482518762584661,5463,829,4634,0.8341666666666666,0.48875,0.16541666666666668,0
547,2012-06-30,fall,2012,June,No Holiday,Saturday,Non-Working Day,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,0.2558466678389309,0.7441533321610692,5687,1455,4232,0.765,0.60125,0.16107083333333333,0
548,2012-07-01,fall,2012,July,No Holiday,Sunday,Non-Working Day,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,0.2569155668052793,0.7430844331947206,5531,1421,4110,0.8158333333333333,0.5187499999999999,0.16852916666666665,0
549,2012-07-02,fall,2012,July,No Holiday,Monday,Working Day,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,0.14517424120764413,0.8548257587923559,6227,904,5323,0.7816666666666666,0.44708333333333333,0.19526666666666667,0
550,2012-07-03,fall,2012,July,No Holiday,Tuesday,Working Day,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,0.15795795795795795,0.842042042042042,6660,1052,5608,0.7808333333333333,0.4920833333333334,0.1262375,0
551,2012-07-04,fall,2012,July,Holiday,Wednesday,Non-Working Day,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,0.34607591516952585,0.6539240848304742,7403,2562,4841,0.7891666666666667,0.53875,0.13495,0
552,2012-07-05,fall,2012,July,No Holiday,Thursday,Working Day,1,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,0.2251241788174972,0.7748758211825028,6241,1405,4836,0.8275,0.4579166666666667,0.19402916666666667,0
553,2012-07-06,fall,2012,July,No Holiday,Friday,Working Day,1,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,0.2200741098759465,0.7799258901240534,6207,1366,4841,0.8283333333333333,0.45083333333333336,0.14614166666666667,0
554,2012-07-07,fall,2012,July,No Holiday,Saturday,Non-Working Day,1,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,0.2991735537190083,0.7008264462809918,4840,1448,3392,0.8616666666666667,0.4920833333333334,0.16355416666666667,0
555,2012-07-08,fall,2012,July,No Holiday,Sunday,Non-Working Day,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0.2574914383561644,0.7425085616438356,4672,1203,3469,0.8225000000000001,0.57375,0.12562916666666665,0
556,2012-07-09,fall,2012,July,No Holiday,Monday,Working Day,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0.1519257116760542,0.8480742883239458,6569,998,5571,0.7108333333333333,0.6833333333333332,0.180975,0
557,2012-07-10,fall,2012,July,No Holiday,Tuesday,Working Day,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0.15166931637519873,0.8483306836248012,6290,954,5336,0.7208333333333333,0.6675,0.1517375,0
558,2012-07-11,fall,2012,July,No Holiday,Wednesday,Working Day,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0.13422356828193832,0.8657764317180616,7264,975,6289,0.7166666666666667,0.6333333333333333,0.15173333333333333,0
559,2012-07-12,fall,2012,July,No Holiday,Thursday,Working Day,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0.1385979049153908,0.8614020950846092,7446,1032,6414,0.7158333333333333,0.5295833333333333,0.14677500000000002,0
560,2012-07-13,fall,2012,July,No Holiday,Friday,Working Day,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0.20149353247099613,0.7985064675290039,7499,1511,5988,0.7316666666666666,0.48583333333333334,0.08084999999999999,0
561,2012-07-14,fall,2012,July,No Holiday,Saturday,Non-Working Day,2,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,0.3379250968575118,0.6620749031424882,6969,2355,4614,0.7033333333333333,0.6991666666666667,0.14367916666666666,0
562,2012-07-15,fall,2012,July,No Holiday,Sunday,Non-Working Day,1,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,0.31835516498093186,0.6816448350190681,6031,1920,4111,0.7458333333333332,0.7179166666666666,0.16666666666666666,0
563,2012-07-16,fall,2012,July,No Holiday,Monday,Working Day,1,0.763333,0.724125,0.645,0.164187,1088,5742,6830,0.15929721815519765,0.8407027818448023,6830,1088,5742,0.7633333333333333,0.645,0.1641875,0
564,2012-07-17,fall,2012,July,No Holiday,Tuesday,Working Day,1,0.818333,0.755683,0.505833,0.114429,921,5865,6786,0.13572060123784263,0.8642793987621574,6786,921,5865,0.8183333333333334,0.5058333333333334,0.11442916666666668,0
565,2012-07-18,fall,2012,July,No Holiday,Wednesday,Working Day,1,0.793333,0.745583,0.577083,0.137442,799,4914,5713,0.1398564677052337,0.8601435322947664,5713,799,4914,0.7933333333333333,0.5770833333333333,0.13744166666666666,0
566,2012-07-19,fall,2012,July,No Holiday,Thursday,Working Day,1,0.77,0.714642,0.600417,0.165429,888,5703,6591,0.1347291761492945,0.8652708238507055,6591,888,5703,0.77,0.6004166666666667,0.16542916666666665,0
567,2012-07-20,fall,2012,July,No Holiday,Friday,Working Day,2,0.665833,0.613025,0.844167,0.208967,747,5123,5870,0.1272572402044293,0.8727427597955707,5870,747,5123,0.6658333333333334,0.8441666666666666,0.20896666666666666,0
568,2012-07-21,fall,2012,July,No Holiday,Saturday,Non-Working Day,3,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,0.2834716304104059,0.7165283695895941,4459,1264,3195,0.5958333333333333,0.8654166666666666,0.21330000000000002,0
569,2012-07-22,fall,2012,July,No Holiday,Sunday,Non-Working Day,2,0.6675,0.623125,0.7625,0.0939208,2544,4866,7410,0.34331983805668015,0.6566801619433198,7410,2544,4866,0.6675,0.7625000000000001,0.09392083333333334,0
570,2012-07-23,fall,2012,July,No Holiday,Monday,Working Day,1,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,0.16293425208153892,0.8370657479184611,6966,1135,5831,0.7416666666666667,0.6941666666666667,0.13868333333333335,0
571,2012-07-24,fall,2012,July,No Holiday,Tuesday,Working Day,1,0.750833,0.70645,0.655,0.211454,1140,6452,7592,0.15015806111696522,0.8498419388830347,7592,1140,6452,0.7508333333333334,0.655,0.2114541666666667,0
572,2012-07-25,fall,2012,July,No Holiday,Wednesday,Working Day,1,0.724167,0.654054,0.45,0.1648,1383,6790,8173,0.16921571026550838,0.8307842897344916,8173,1383,6790,0.7241666666666666,0.45,0.1648,0
573,2012-07-26,fall,2012,July,No Holiday,Thursday,Working Day,1,0.776667,0.739263,0.596667,0.284813,1036,5825,6861,0.1509983967351698,0.8490016032648302,6861,1036,5825,0.7766666666666667,0.5966666666666667,0.28481249999999997,0
574,2012-07-27,fall,2012,July,No Holiday,Friday,Working Day,1,0.781667,0.734217,0.594583,0.152992,1259,5645,6904,0.18235805330243338,0.8176419466975666,6904,1259,5645,0.7816666666666666,0.5945833333333334,0.15299166666666666,0
575,2012-07-28,fall,2012,July,No Holiday,Saturday,Non-Working Day,1,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,0.33418100224382946,0.6658189977561705,6685,2234,4451,0.7558333333333334,0.6133333333333333,0.15735000000000002,0
576,2012-07-29,fall,2012,July,No Holiday,Sunday,Non-Working Day,1,0.721667,0.667933,0.62375,0.170396,2153,4444,6597,0.3263604668788843,0.6736395331211157,6597,2153,4444,0.7216666666666667,0.62375,0.17039583333333333,0
577,2012-07-30,fall,2012,July,No Holiday,Monday,Working Day,1,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,0.14637579169598874,0.8536242083040113,7105,1040,6065,0.7308333333333333,0.6687500000000001,0.15361666666666665,0
578,2012-07-31,fall,2012,July,No Holiday,Tuesday,Working Day,1,0.713333,0.662896,0.704167,0.165425,968,6248,7216,0.13414634146341464,0.8658536585365854,7216,968,6248,0.7133333333333334,0.7041666666666666,0.16542500000000002,0
579,2012-08-01,fall,2012,August,No Holiday,Wednesday,Working Day,1,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,0.141688654353562,0.858311345646438,7580,1074,6506,0.7174999999999999,0.6775000000000001,0.14117916666666666,0
580,2012-08-02,fall,2012,August,No Holiday,Thursday,Working Day,1,0.7525,0.707088,0.659583,0.129354,983,6278,7261,0.13538080154248727,0.8646191984575128,7261,983,6278,0.7525,0.6595833333333333,0.12935416666666666,0
581,2012-08-03,fall,2012,August,No Holiday,Friday,Working Day,2,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,0.1850871080139373,0.8149128919860628,7175,1328,5847,0.7658333333333333,0.6425,0.2157916666666667,0
582,2012-08-04,fall,2012,August,No Holiday,Saturday,Non-Working Day,1,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,0.3436400937866354,0.6563599062133646,6824,2345,4479,0.7933333333333333,0.6133333333333334,0.25745833333333334,0
583,2012-08-05,fall,2012,August,No Holiday,Sunday,Non-Working Day,1,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,0.31240849194729137,0.6875915080527086,5464,1707,3757,0.7691666666666667,0.6525,0.2904208333333333,0
584,2012-08-06,fall,2012,August,No Holiday,Monday,Working Day,2,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,0.17581634108084984,0.8241836589191501,7013,1233,5780,0.7525,0.6541666666666667,0.12935416666666666,0
585,2012-08-07,fall,2012,August,No Holiday,Tuesday,Working Day,2,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,0.17571841055960402,0.824281589440396,7273,1278,5995,0.7358333333333333,0.70375,0.11690833333333334,0
586,2012-08-08,fall,2012,August,No Holiday,Wednesday,Working Day,2,0.75,0.707717,0.672917,0.1107,1263,6271,7534,0.167640031855588,0.832359968144412,7534,1263,6271,0.75,0.6729166666666666,0.1107,0
587,2012-08-09,fall,2012,August,No Holiday,Thursday,Working Day,1,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,0.16415042547351083,0.8358495745264891,7286,1196,6090,0.7558333333333334,0.6204166666666667,0.1561,0
588,2012-08-10,fall,2012,August,No Holiday,Friday,Working Day,2,0.715833,0.667942,0.715833,0.238813,1065,4721,5786,0.18406498444521258,0.8159350155547874,5786,1065,4721,0.7158333333333333,0.7158333333333333,0.2388125,0
589,2012-08-11,fall,2012,August,No Holiday,Saturday,Non-Working Day,2,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,0.3567232894110176,0.6432767105889824,6299,2247,4052,0.6925,0.7329166666666667,0.20647916666666666,0
590,2012-08-12,fall,2012,August,No Holiday,Sunday,Non-Working Day,1,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,0.33343520782396086,0.6665647921760391,6544,2182,4362,0.7008333333333333,0.5304166666666666,0.12251250000000001,0
591,2012-08-13,fall,2012,August,No Holiday,Monday,Working Day,1,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,0.17535958157780038,0.8246404184221996,6883,1207,5676,0.7208333333333333,0.5454166666666667,0.1362125,0
592,2012-08-14,fall,2012,August,No Holiday,Tuesday,Working Day,1,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,0.16627358490566038,0.8337264150943396,6784,1128,5656,0.7266666666666667,0.6866666666666666,0.16915833333333333,0
593,2012-08-15,fall,2012,August,No Holiday,Wednesday,Working Day,1,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,0.16305975227984212,0.8369402477201578,7347,1198,6149,0.7066666666666667,0.6195833333333333,0.16977083333333334,0
